ts	imei	mwra	c.dogalize	c.android.chrome	c.katana	c.android.youtube	c.android.gm	c.updateassist	c.android.vending	c.UCMobile.intl	c.UCMobile.x86	c.raider
2018-05-09 06:05:00	8630330696303481651	1.00000	13.34540	11.37956	10.16711	13.09607	11.45354	82.85848	45.85956	16.98296	49.87692	72.67699
2018-05-09 06:06:00	863033069630348693	1.00000	12.27307	10.39746	12.81978	14.01366	15.06043	44.25969	67.04307	95.41944	99.09457	5.52925
2018-05-09 06:07:00	359043379931766049	1.00000	14.24422	10.94781	13.59178	13.27702	7.99099	39.17426	93.18620	44.35017	16.60928	80.37739
2018-05-09 06:08:00	8630330696303482204	1.00000	11.63424	8.64032	5.22679	12.06098	13.32144	95.93378	55.39127	69.00980	46.69689	79.68217
2018-05-09 06:09:00	8630330696303481834	0.00000	11.93121	7.54867	16.99807	12.96764	10.59081	51.47962	85.41939	9.79193	38.18186	84.91520
2018-05-09 06:10:00	3590433799317661149	1.00000	14.99891	9.62998	13.68514	13.96275	5.50459	92.26053	58.83241	51.02128	95.19276	10.90874
2018-05-09 06:11:00	359043379931766544	1.00000	12.51183	8.15453	11.55482	12.38055	14.73644	66.30627	61.19527	56.94452	20.51519	74.95231
2018-05-09 06:12:00	8630330696303482246	1.00000	14.22803	8.69784	10.15407	12.44118	10.85195	1.65490	28.24522	93.21832	72.47845	58.34024
2018-05-09 06:13:00	8630330696303481263	1.00000	11.90081	12.35193	9.72602	11.88831	10.10137	82.51693	45.59235	37.35920	46.61792	79.39572
2018-05-09 06:14:00	8630330696303482162	1.00000	14.40246	10.62366	11.52499	13.31762	15.41799	17.40222	64.08392	61.24193	75.12003	6.14457
2018-05-09 06:15:00	359043379931766650	1.00000	12.10969	10.03481	12.91344	12.60382	12.84962	15.90444	14.93023	89.57909	58.98533	99.62836
2018-05-09 06:16:00	3590433799317662055	1.00000	11.50487	9.94527	7.73449	11.16717	11.41712	92.98604	51.25669	83.94146	21.78128	52.36207
2018-05-09 06:17:00	359043379931766247	1.00000	9.29118	11.19333	8.86522	8.70883	12.61009	18.16774	29.30674	84.84445	9.03318	3.80758
2018-05-09 06:18:00	359043379931766197	1.00000	13.08237	8.22922	13.97277	14.47299	9.08727	93.00388	76.96980	46.26174	33.63552	93.70958
2018-05-09 06:19:00	3590433799317662360	1.00000	11.01981	10.51558	10.76243	11.11315	11.11029	87.90721	50.14908	25.78099	53.20936	10.50853
2018-05-09 06:20:00	8630330696303481255	0.00000	12.35414	13.13063	16.39447	9.37984	5.37343	75.04054	23.70095	63.07555	39.91146	25.15109
2018-05-09 06:21:00	8630330696303482204	1.00000	12.87537	9.81436	9.10584	13.30960	15.34756	69.75166	18.17966	48.51653	90.43613	91.24235
2018-05-09 06:22:00	3590433799317661453	1.00000	16.90914	20.23762	10.20313	11.41618	9.49593	25.46495	97.69352	30.38248	89.13379	17.23580
2018-05-09 06:23:00	359043379931766924	1.00000	12.80228	15.35324	13.49959	10.61217	9.04822	66.98082	53.87624	43.61174	59.81479	30.11390
2018-05-09 06:24:00	863033069630348339	1.00000	9.92401	15.09160	12.64084	10.06067	12.91305	95.69475	99.90372	94.27732	0.79602	78.89564
2018-05-09 06:25:00	863033069630348727	0.00000	8.51478	14.69354	14.89651	11.20388	10.37562	5.11570	30.32907	22.70092	9.94165	71.61966
2018-05-09 06:26:00	3590433799317661453	0.00000	11.34250	15.64342	15.96024	16.83093	7.97338	19.47767	17.38875	46.83339	61.29537	92.18000
2018-05-09 06:27:00	8630330696303482329	1.00000	13.25231	13.81590	12.58573	11.25627	8.65219	81.43651	1.95536	74.65391	74.18419	80.10596
2018-05-09 06:28:00	8630330696303482048	1.00000	10.97710	14.45471	13.95575	8.43623	6.72449	91.73593	98.78182	41.74983	41.71645	81.24088
2018-05-09 06:29:00	3590433799317661263	1.00000	13.98773	12.63703	13.43986	10.56499	11.47235	64.45036	14.20946	99.45080	77.30171	55.36498
2018-05-09 06:30:00	8630330696303482337	1.00000	12.01273	11.36371	15.65005	12.49704	8.53464	50.26386	13.26568	25.15291	22.00978	93.69187
2018-05-09 06:31:00	8630330696303481941	0.00000	12.55243	11.04383	12.06791	15.52504	5.42287	11.03512	90.09571	13.79449	99.61088	54.60220
2018-05-09 06:32:00	359043379931766031	1.00000	8.39649	12.23921	10.29402	14.06123	11.39097	94.78123	88.54339	77.14683	10.41073	61.07812
2018-05-09 06:33:00	8630330696303482246	0.00000	14.16129	12.12153	15.91448	14.45211	7.52352	95.02397	44.45700	47.95905	4.48231	79.10090
2018-05-09 06:34:00	863033069630348693	0.00000	10.80308	11.88670	16.91375	10.20223	8.80302	82.19004	29.62692	79.32457	35.91891	47.26406
2018-05-09 06:35:00	8630330696303481891	0.00000	8.41670	6.02518	13.16489	9.24286	11.43162	3.52654	16.66928	27.59120	27.13211	57.48009
2018-05-09 06:36:00	8630330696303482006	0.00000	13.25369	7.96602	9.76702	11.97561	15.68200	25.27582	26.92856	43.19861	83.12308	8.39207
2018-05-09 06:37:00	3590433799317661347	0.00000	7.06163	9.95408	16.96384	9.90540	10.28627	16.91796	30.88560	47.08723	59.01561	35.83511
2018-05-09 06:38:00	8630330696303482105	0.00000	8.66855	7.55897	12.15543	12.31626	9.80557	3.83250	7.96731	11.45159	9.76637	77.59336
2018-05-09 06:39:00	863033069630348446	0.00000	10.53279	13.00911	17.40874	9.11140	8.91022	66.58011	35.16378	82.20318	18.57769	86.88764
2018-05-09 06:40:00	8630330696303482121	1.00000	9.01029	12.43980	9.70696	14.55044	10.16698	99.64304	56.13995	71.99894	51.03742	91.02220
2018-05-09 06:41:00	3590433799317661727	1.00000	18.22102	13.49044	14.02306	14.61960	9.81940	9.86106	93.72673	52.21304	99.79826	31.46541
2018-05-09 06:42:00	359043379931766965	1.00000	14.43078	15.50346	12.15450	10.74427	9.94751	65.85245	92.11465	18.36606	5.08172	40.63817
2018-05-09 06:43:00	359043379931766007	0.00000	6.99373	10.68149	17.59422	11.44054	8.15173	43.18838	21.64262	66.48117	3.45274	56.61865
2018-05-09 06:44:00	3590433799317661263	0.00000	8.81362	12.24757	16.37674	10.12799	9.73733	82.63025	19.92272	40.88094	33.78973	52.46576
2018-05-09 06:45:00	8630330696303482493	0.00000	12.87888	12.91385	10.92469	15.36877	14.71584	72.96601	23.28446	71.88914	63.77624	74.73614
2018-05-09 06:46:00	3590433799317662089	1.00000	12.35856	7.96882	5.60732	15.41691	14.04599	44.52611	0.64391	10.55019	75.51057	93.65220
2018-05-09 06:47:00	3590433799317661602	0.00000	10.51470	12.64690	12.71298	10.55899	10.45561	43.05782	72.36963	10.79886	96.19781	57.35915
2018-05-09 06:48:00	8630330696303481487	0.00000	9.82344	9.22808	13.13018	12.94741	10.18257	53.85223	2.98955	89.86811	97.67987	2.61239
2018-05-09 06:49:00	359043379931766411	1.00000	14.41253	14.24320	12.21814	13.06301	10.46169	29.64406	31.31211	90.61529	81.84908	29.59365
2018-05-09 06:50:00	359043379931766023	0.00000	7.58330	12.35118	10.36256	5.87509	9.07015	20.79426	42.95858	88.37230	53.78539	47.16892
2018-05-09 06:51:00	863033069630348396	1.00000	14.69736	7.38745	8.32724	16.31630	12.06723	71.13628	44.22311	79.18018	85.94457	30.52028
2018-05-09 06:52:00	863033069630348768	1.00000	14.50644	11.88322	10.31651	13.51221	12.83460	79.14681	43.55559	1.29993	40.53143	4.13075
2018-05-09 06:53:00	3590433799317661057	1.00000	14.29768	13.32656	13.58701	13.55248	9.17069	55.09011	55.58316	82.64208	49.50029	45.71214
2018-05-09 06:54:00	359043379931766973	0.00000	7.19426	11.58496	11.50123	11.98037	8.20716	73.77853	21.13730	39.30154	92.21998	49.96134
2018-05-09 06:55:00	359043379931766924	1.00000	12.65521	12.19581	11.39761	10.44836	10.15476	17.31251	0.31800	30.98643	68.74894	62.24343
2018-05-09 06:56:00	359043379931766429	0.00000	11.67754	13.50172	14.87357	11.30122	9.52087	10.47167	89.50274	15.02094	65.98775	85.58822
2018-05-09 06:57:00	3590433799317661958	1.00000	12.80042	16.64373	14.76513	13.13716	6.17345	88.43358	70.02668	85.61536	85.30532	74.94079
2018-05-09 06:58:00	863033069630348545	0.00000	6.33057	9.05808	17.24008	12.17703	8.18603	28.41087	84.96014	75.58412	15.11835	21.91206
2018-05-09 06:59:00	3590433799317661685	1.00000	13.72473	13.04374	10.25985	13.23347	7.59280	74.64852	89.31653	29.34125	63.71758	48.93972
2018-05-09 07:00:00	863033069630348776	1.00000	12.40529	11.35631	12.07161	13.00400	7.46957	96.09829	34.44792	22.70218	16.13240	9.51858
2018-05-09 07:01:00	359043379931766361	0.00000	8.47035	9.60544	11.31065	12.21793	8.53838	56.13665	91.77821	13.20026	59.75550	91.24219
2018-05-09 07:02:00	8630330696303482188	0.00000	10.34073	12.64861	15.51291	12.32448	4.15392	79.61237	90.33834	87.40344	14.64542	5.64743
2018-05-09 07:03:00	3590433799317661198	1.00000	14.89641	12.12915	16.36589	12.88697	8.60258	74.64959	9.82449	50.18501	72.08449	37.47439
2018-05-09 07:04:00	3590433799317662204	0.00000	10.12270	12.48610	12.88729	9.23734	9.34822	15.84999	0.30913	91.23261	49.54346	51.36048
2018-05-09 07:05:00	863033069630348552	0.00000	9.36980	10.51488	10.97159	13.41978	7.61743	77.91176	2.77862	99.92389	10.00560	51.79947
2018-05-09 07:06:00	3590433799317661867	1.00000	13.51694	11.22922	12.17895	14.03190	16.01969	83.93098	38.78751	26.56847	58.47645	42.78648
2018-05-09 07:07:00	3590433799317661404	1.00000	12.03409	9.79325	6.28849	13.42484	10.69827	74.23048	33.35770	51.89158	80.37441	9.38515
2018-05-09 07:08:00	359043379931766056	1.00000	12.89553	11.79315	14.92566	11.10407	7.79215	20.77798	51.31676	10.43872	57.82576	64.27437
2018-05-09 07:09:00	3590433799317662352	1.00000	14.88800	7.09729	8.63029	12.00570	13.12729	23.49489	47.27028	60.28876	55.96570	29.78290
2018-05-09 07:10:00	8630330696303481032	0.00000	4.83271	8.06998	10.49598	11.92155	7.82330	71.78309	90.40441	80.64403	59.41530	92.44144
2018-05-09 07:11:00	8630330696303481933	0.00000	9.28210	14.63454	10.73360	5.15682	9.52545	79.56841	12.88273	36.96672	98.21836	74.98403
2018-05-09 07:12:00	8630330696303481172	1.00000	10.77037	9.33395	10.23509	13.82522	13.51121	97.79020	88.71883	81.34259	59.94773	28.00780
2018-05-09 07:13:00	8630330696303481370	1.00000	13.34589	2.38909	7.21220	13.84357	11.92940	64.10726	26.44604	73.16638	45.85787	8.30071
2018-05-09 07:14:00	3590433799317661719	0.00000	11.23834	13.81748	9.20151	10.59519	6.85379	60.73119	48.88364	31.49068	38.10901	84.26257
2018-05-09 07:15:00	863033069630348040	1.00000	12.25605	10.93984	7.86320	14.89894	15.99689	93.66461	64.28930	98.34541	41.58098	1.92185
2018-05-09 07:16:00	3590433799317661289	1.00000	9.83699	11.52927	14.06887	13.49010	9.57947	28.35433	24.64541	56.74832	88.18988	88.43481
2018-05-09 07:17:00	8630330696303481800	0.00000	9.78343	8.88932	11.63379	12.47094	10.41448	0.74843	89.21351	27.59968	44.53226	22.95899
2018-05-09 07:18:00	863033069630348669	1.00000	9.62360	9.22579	12.16259	9.46958	13.33228	7.94494	60.41391	10.01318	21.93024	6.69982
2018-05-09 07:19:00	8630330696303481552	1.00000	15.09626	3.10440	7.98042	10.92672	14.90961	25.57791	11.00718	28.93971	3.24919	3.48889
2018-05-09 07:20:00	359043379931766239	1.00000	12.72826	16.72963	8.71829	12.28050	10.64784	6.23368	74.02773	86.81419	33.94728	1.06237
2018-05-09 07:21:00	359043379931766866	0.00000	11.82068	14.95641	10.65413	7.77081	11.51706	47.38100	29.76668	18.49084	42.46458	37.01477
2018-05-09 07:22:00	8630330696303482485	1.00000	10.58027	8.13064	9.81381	9.36408	14.80483	93.67129	63.47416	21.54426	91.56164	87.35025
2018-05-09 07:23:00	8630330696303482014	0.00000	10.02286	11.79141	18.50300	11.54464	10.72795	41.33021	9.89616	8.53627	2.81820	10.28998
2018-05-09 07:24:00	359043379931766023	0.00000	7.13701	10.50889	10.82092	12.60333	6.27977	93.59863	22.72435	35.76707	25.66674	13.64201
2018-05-09 07:25:00	863033069630348032	1.00000	13.84127	6.98480	8.69476	12.58924	14.60236	68.09988	69.53246	49.37583	48.45166	64.26924
2018-05-09 07:26:00	3590433799317661461	1.00000	14.48659	12.02778	11.88665	12.39766	8.63202	71.59024	9.28079	55.14020	41.44168	48.26130
2018-05-09 07:27:00	8630330696303481826	1.00000	9.88637	8.44529	8.21138	9.40149	15.68983	93.42691	92.60249	8.71422	92.63980	8.58606
2018-05-09 07:28:00	3590433799317661123	1.00000	13.07060	12.75819	10.72407	11.36637	15.30471	65.11791	97.77113	88.10049	58.59844	34.50314
2018-05-09 07:29:00	3590433799317661396	0.00000	18.01252	12.06588	14.84553	10.83684	9.35208	5.36959	20.49996	60.51623	43.00208	21.25570
2018-05-09 07:30:00	3590433799317661966	0.00000	10.65066	12.42800	13.77651	10.63493	11.64414	69.47699	65.74687	79.19138	63.21309	96.32755
2018-05-09 07:31:00	359043379931766197	0.00000	11.11652	10.96148	13.50431	14.48279	4.12332	13.94748	11.75374	18.66743	1.18912	46.48498
2018-05-09 07:32:00	8630330696303481024	1.00000	8.43474	11.17249	9.29103	9.51549	12.68707	65.13035	22.92783	25.22654	60.99424	65.62826
2018-05-09 07:33:00	8630330696303481560	0.00000	8.32084	10.45936	13.69482	11.77004	7.31603	45.15380	85.63430	88.43458	38.78205	18.51511
2018-05-09 07:34:00	3590433799317662006	1.00000	13.85043	11.87829	10.66437	14.26106	8.06488	9.86460	68.24663	41.02674	56.34317	13.88855
2018-05-09 07:35:00	3590433799317661461	1.00000	14.53300	10.04121	9.84522	14.09150	15.62258	35.49987	80.53016	68.90503	71.50976	46.97193
2018-05-09 07:36:00	3590433799317662063	0.00000	8.49240	13.16422	13.78875	9.00981	6.80739	47.17089	62.75082	10.10702	23.11159	67.01829
2018-05-09 07:37:00	863033069630348644	1.00000	7.94551	10.45632	10.50219	9.78640	9.90436	78.15640	66.88362	57.50362	42.33872	42.60620
2018-05-09 07:38:00	359043379931766635	0.00000	10.90833	10.32404	12.99185	11.93025	11.71371	95.28206	85.81820	44.91325	5.12742	89.41080
2018-05-09 07:39:00	8630330696303482329	0.00000	10.08528	8.40416	14.49380	12.26811	12.57455	72.86800	62.42324	35.76025	77.37337	57.28793
2018-05-09 07:40:00	359043379931766924	1.00000	13.91290	8.39077	14.08109	13.60090	10.13639	71.45172	35.32340	97.73804	88.94597	54.14777
2018-05-09 07:41:00	8630330696303482360	1.00000	12.05933	9.88389	10.98957	11.35677	14.54604	24.61623	75.69554	0.81417	35.59590	4.49113
2018-05-09 07:42:00	3590433799317661156	1.00000	8.24570	10.55173	10.34930	13.39965	12.66303	60.28566	76.58506	56.15443	50.86602	41.60974
2018-05-09 07:43:00	3590433799317662279	1.00000	13.92898	8.28159	8.74195	12.37130	12.08889	46.35908	95.96284	20.25943	59.04190	97.56668
2018-05-09 07:44:00	3590433799317661735	0.00000	11.81844	14.44384	12.03661	2.45922	12.77579	46.37121	9.40392	42.48374	80.60199	83.35542
2018-05-09 07:45:00	3590433799317662394	1.00000	12.58280	9.59420	6.39078	12.25357	12.88136	9.73000	99.50843	82.21635	76.53280	84.90147
2018-05-09 07:46:00	359043379931766056	1.00000	9.27628	12.58402	11.72230	12.16949	10.44976	42.81159	23.02998	12.78205	37.32661	34.45357
2018-05-09 07:47:00	3590433799317661024	0.00000	6.02125	11.25766	9.98858	11.44000	8.90404	28.42996	50.36172	60.86997	63.86234	34.21355
2018-05-09 07:48:00	8630330696303481396	0.00000	5.54399	15.94815	11.26677	5.13609	10.85556	14.89437	88.91312	78.84761	66.40598	69.25832
2018-05-09 07:49:00	863033069630348834	1.00000	12.35144	11.35264	11.86460	14.48849	8.14893	96.86604	20.45114	2.00892	34.48405	62.11764
2018-05-09 07:50:00	3590433799317661297	1.00000	11.29890	12.75291	11.29588	13.30944	15.31929	7.08031	1.12458	49.95687	69.51544	38.84966
2018-05-09 07:51:00	863033069630348404	1.00000	16.65601	12.41567	15.89397	12.59904	7.21987	79.81914	21.72895	79.83040	81.80624	75.79618
2018-05-09 07:52:00	3590433799317662485	1.00000	13.20208	11.91178	14.05140	9.74781	12.02860	53.40917	80.69141	18.88377	27.94417	81.21162
2018-05-09 07:53:00	3590433799317662204	0.00000	12.37469	14.90241	10.71601	7.06849	9.39789	75.88766	44.58737	16.95770	4.16252	27.11907
2018-05-09 07:54:00	8630330696303481404	0.00000	9.62637	14.71171	14.98312	7.07457	7.87635	64.33378	54.97370	54.42045	57.29813	59.54336
2018-05-09 07:55:00	8630330696303482303	0.00000	12.83099	9.79753	9.28284	13.21379	11.42743	92.04774	51.61662	70.01708	56.77089	96.14377
2018-05-09 07:56:00	863033069630348768	1.00000	10.42743	8.05224	8.91364	9.22212	12.68945	72.26954	86.16140	83.55115	87.98810	88.04332
2018-05-09 07:57:00	3590433799317662402	1.00000	13.47492	17.79136	13.39018	11.32525	9.42522	85.48832	29.12957	88.11758	7.70207	72.59937
2018-05-09 07:58:00	863033069630348859	1.00000	12.29128	11.04431	7.21022	14.20343	12.13140	60.94203	42.94010	94.64420	78.10958	89.75728
2018-05-09 07:59:00	8630330696303481594	1.00000	13.79159	12.85131	14.24699	9.00992	9.99240	50.50672	73.40786	98.92043	11.67701	96.05924
2018-05-09 08:00:00	8630330696303481479	1.00000	14.03028	7.03744	9.24299	16.38569	15.82727	38.96010	18.79950	96.27537	43.11455	79.69173
2018-05-09 08:01:00	863033069630348842	0.00000	9.14845	12.97244	10.70512	13.34758	8.91214	38.24208	58.65489	82.59884	18.06203	96.77271
2018-05-09 08:02:00	8630330696303481263	0.00000	8.78570	13.74942	13.82412	11.50079	8.53904	8.47430	57.14124	59.41663	85.47629	10.03885
2018-05-09 08:03:00	863033069630348164	1.00000	13.41055	11.08928	12.90036	11.58957	8.29843	60.48801	29.44214	71.37888	33.55392	17.96866
2018-05-09 08:04:00	8630330696303481289	1.00000	13.35491	8.27651	6.43457	14.45307	11.42502	39.73992	70.25378	5.89850	19.48359	45.83794
2018-05-09 08:05:00	3590433799317661545	0.00000	12.52961	10.62322	13.77641	12.66791	10.60169	30.93728	74.99844	30.94542	29.57336	27.01055
2018-05-09 08:06:00	863033069630348081	1.00000	11.48107	8.24447	8.23617	9.34782	14.21806	15.43838	95.94274	82.13105	46.81200	0.56453
2018-05-09 08:07:00	8630330696303481495	1.00000	14.24077	9.36193	8.95552	10.99002	9.60378	9.15787	43.72104	39.17790	41.21681	69.75369
2018-05-09 08:08:00	863033069630348354	1.00000	13.22577	7.05881	8.85547	12.44659	15.36156	58.94149	38.82949	39.88857	59.28914	81.53548
2018-05-09 08:09:00	359043379931766247	0.00000	8.34741	9.65989	14.25237	11.68211	9.11202	30.13580	34.74252	24.86038	70.34917	29.25218
2018-05-09 08:10:00	359043379931766924	1.00000	12.47176	12.90499	11.25351	13.30153	12.08893	67.44528	9.49184	82.10085	19.67717	95.97922
2018-05-09 08:11:00	3590433799317661255	1.00000	10.39778	9.27002	5.01135	8.73352	11.76648	9.30928	4.06664	4.99355	8.12767	89.62778
2018-05-09 08:12:00	359043379931766122	0.00000	14.68379	9.46610	11.79436	14.78815	9.43995	27.19381	81.28558	43.06812	46.70837	68.90032
2018-05-09 08:13:00	359043379931766759	0.00000	10.14140	13.93368	11.31743	9.01732	7.68103	1.92862	2.94992	67.23919	71.91192	63.45253
2018-05-09 08:14:00	359043379931766163	0.00000	9.87828	11.65055	10.20132	14.44061	8.24677	90.91847	45.72382	55.01601	92.08842	49.55805
2018-05-09 08:15:00	8630330696303482113	0.00000	10.73079	8.15083	13.06225	12.94925	10.85379	50.40719	2.97205	73.99716	22.66751	11.73600
2018-05-09 08:16:00	8630330696303481578	0.00000	9.92163	14.14547	15.15061	7.54894	9.20149	34.34575	23.09383	68.07476	40.71092	71.91177
2018-05-09 08:17:00	3590433799317661040	1.00000	13.19708	9.04201	7.26951	12.61328	9.49399	28.27402	60.15367	53.23493	46.69636	1.59157
2018-05-09 08:18:00	3590433799317662386	1.00000	7.73676	11.89630	9.06112	10.27509	12.94534	43.65150	94.89326	44.59275	72.31358	26.19385
2018-05-09 08:19:00	863033069630348073	0.00000	11.49673	9.44098	15.87916	12.84144	10.03381	45.52038	76.81622	35.14920	47.57562	10.74054
2018-05-09 08:20:00	3590433799317661727	0.00000	6.88985	8.29346	13.86497	11.44087	10.07882	60.59961	74.28768	45.98333	40.45843	83.89400
2018-05-09 08:21:00	8630330696303482295	1.00000	12.75423	10.40194	12.53897	12.30304	9.24070	13.89951	86.38598	39.22354	5.90267	54.62718
2018-05-09 08:22:00	8630330696303481537	0.00000	8.18318	10.67626	12.49710	13.38794	6.23200	57.88749	38.10020	61.20638	96.07220	92.28574
2018-05-09 08:23:00	3590433799317661610	0.00000	7.70231	13.35252	13.23307	12.79202	9.43265	58.23754	48.07315	10.21925	88.63583	20.84768
2018-05-09 08:24:00	3590433799317661602	1.00000	10.86108	7.67024	14.26469	13.35017	7.66433	34.06061	16.29333	0.16494	13.75402	64.87516
2018-05-09 08:25:00	3590433799317661248	0.00000	9.57010	10.35649	8.23222	13.35103	5.99397	32.02674	25.55076	28.81671	72.55437	70.34844
2018-05-09 08:26:00	8630330696303482063	1.00000	10.02083	11.31661	8.13447	12.75305	12.41492	66.56012	4.51361	27.97999	83.88212	17.82897
2018-05-09 08:27:00	359043379931766098	0.00000	5.57767	8.67034	12.45188	11.43315	7.78742	27.78103	97.14363	9.71565	16.95639	55.24155
2018-05-09 08:28:00	863033069630348016	1.00000	8.44747	9.86630	11.05792	12.66889	11.33082	19.70968	9.36541	92.41591	87.16333	99.36665
2018-05-09 08:29:00	3590433799317662154	1.00000	12.06215	10.63263	7.84628	13.43056	11.37293	97.36029	13.06408	5.58458	35.07515	64.16088
2018-05-09 08:30:00	8630330696303481081	1.00000	15.97507	7.71671	11.71195	13.89015	15.71028	47.86631	59.00595	45.25288	85.35284	55.61223
2018-05-09 08:31:00	8630330696303481644	1.00000	11.53362	11.44197	10.71238	12.16712	18.02552	41.34985	6.86897	69.32904	95.39230	59.14080
2018-05-09 08:32:00	3590433799317662071	0.00000	12.02283	11.86767	14.21834	14.59278	6.11553	78.98001	11.17286	22.00721	33.73786	45.64675
2018-05-09 08:33:00	863033069630348248	0.00000	10.54951	9.90378	10.71192	15.93554	7.29326	34.60932	49.15507	80.97304	50.94788	73.11956
2018-05-09 08:34:00	863033069630348180	1.00000	13.76486	10.63181	11.28927	11.81562	14.64734	91.69060	25.74527	24.53507	87.55889	17.31412
2018-05-09 08:35:00	359043379931766270	1.00000	9.74701	14.38636	10.69355	13.36810	9.45770	22.61234	24.36591	96.54610	99.51381	98.11070
2018-05-09 08:36:00	3590433799317661826	0.00000	9.17603	7.35587	10.23412	10.51040	10.59446	82.89370	16.42353	12.82904	15.95009	19.80804
2018-05-09 08:37:00	359043379931766338	1.00000	15.87753	13.11490	10.59275	15.97571	5.37629	63.65252	67.32995	2.17905	68.40513	86.63754
2018-05-09 08:38:00	8630330696303482030	1.00000	12.84400	8.08798	10.68809	11.90294	14.43377	65.06591	42.81488	45.17474	46.23298	24.26447
2018-05-09 08:39:00	8630330696303481529	1.00000	12.22449	9.62895	14.44037	12.12749	10.54001	10.53343	57.31571	34.70154	34.92177	4.32548
2018-05-09 08:40:00	8630330696303482154	1.00000	10.80045	12.45554	14.05731	10.14997	14.86926	8.96869	68.49629	11.47629	67.56352	39.47075
2018-05-09 08:41:00	863033069630348651	1.00000	15.80933	11.55765	14.45361	13.04158	7.44778	71.15660	70.70795	63.33656	97.26450	33.61003
2018-05-09 08:42:00	359043379931766858	0.00000	8.47840	13.37129	9.55522	8.45760	9.24211	88.52119	90.02507	28.33797	43.90659	47.42726
2018-05-09 08:43:00	3590433799317661164	0.00000	12.40925	9.56137	8.18777	13.56717	12.67823	10.36098	77.76016	15.85443	33.06579	19.27606
2018-05-09 08:44:00	863033069630348693	0.00000	10.29262	12.54347	10.10946	9.48651	9.47681	19.02013	17.70659	99.51561	92.88433	48.05387
2018-05-09 08:45:00	8630330696303482162	0.00000	8.57024	7.20299	14.90003	12.83786	12.38061	42.87301	88.42337	19.22269	19.42784	94.18726
2018-05-09 08:46:00	8630330696303481362	0.00000	17.25308	16.49535	11.15025	10.66215	8.77727	33.66955	53.18076	57.63030	66.39729	20.15891
2018-05-09 08:47:00	3590433799317661081	0.00000	8.01440	9.47026	11.68353	12.63327	7.80842	63.99380	35.38933	84.42147	12.18032	74.59995
2018-05-09 08:48:00	8630330696303481412	1.00000	13.57036	15.49646	12.59559	10.70533	7.11442	3.29397	14.38963	38.80855	95.08199	25.91076
2018-05-09 08:49:00	8630330696303481966	1.00000	7.70937	11.10424	9.08794	11.58335	9.83062	46.33983	79.89749	51.26377	82.21346	91.11079
2018-05-09 08:50:00	8630330696303481479	0.00000	10.99028	12.29378	14.26870	14.18083	8.25545	30.79085	8.18698	30.84188	13.14292	17.40257
2018-05-09 08:51:00	8630330696303482394	1.00000	10.33018	9.27079	6.44973	13.79658	15.83266	68.98646	46.08161	5.64586	56.39901	59.94815
2018-05-09 08:52:00	359043379931766114	1.00000	11.60167	8.60077	10.11282	11.88837	12.13642	17.96473	91.34265	30.92899	95.37370	18.14383
2018-05-09 08:53:00	3590433799317661487	0.00000	7.80108	12.86367	12.94252	11.24498	11.58033	96.33615	26.55414	81.47068	7.59377	70.86252
2018-05-09 08:54:00	359043379931766023	1.00000	12.69563	12.36386	14.86348	10.22638	8.98234	1.84501	51.27901	2.60052	39.61994	5.58997
2018-05-09 08:55:00	359043379931766528	1.00000	14.64063	14.22838	12.95396	12.87956	9.05942	50.30264	32.76350	51.07226	50.19649	61.25943
2018-05-09 08:56:00	8630330696303481263	1.00000	10.14239	11.57828	10.51935	12.68045	10.23651	59.69017	37.67234	12.43205	51.16793	66.51977
2018-05-09 08:57:00	359043379931766163	1.00000	13.64104	7.55977	6.81617	12.13609	16.49511	36.79177	88.51907	56.86209	38.69966	95.99397
2018-05-09 08:58:00	863033069630348776	0.00000	6.49249	12.70759	14.81702	12.11570	15.34697	31.14453	87.50019	50.11850	26.37790	43.43055
2018-05-09 08:59:00	8630330696303482386	0.00000	12.90141	11.99509	12.74299	15.01831	8.58544	52.36748	73.31360	11.98443	49.51266	58.70891
2018-05-09 09:00:00	359043379931766569	1.00000	13.50162	11.02760	10.78698	15.69249	5.67826	35.48076	91.60629	67.92978	95.19615	86.17502
2018-05-09 09:01:00	8630330696303481305	0.00000	8.53019	14.11332	12.96784	9.39563	12.94864	27.44296	52.42352	4.50661	80.68184	23.43671
2018-05-09 09:02:00	3590433799317662188	0.00000	8.71510	13.19116	11.88145	7.52639	7.62694	98.59784	56.09731	90.49490	18.70238	4.22071
2018-05-09 09:03:00	3590433799317662014	0.00000	10.66954	10.33193	15.15177	11.96817	10.57513	9.61827	78.33056	93.11478	17.67892	52.06459
2018-05-09 09:04:00	359043379931766627	1.00000	13.84236	10.66984	10.59817	14.01149	13.28352	97.86610	86.89341	18.03527	88.59150	94.69922
2018-05-09 09:05:00	3590433799317661602	1.00000	15.12000	6.15888	8.21334	12.09209	11.80526	12.13394	42.26371	71.97196	77.80443	93.27691
2018-05-09 09:06:00	359043379931766759	1.00000	13.10581	12.95391	11.42638	12.89835	13.61061	19.16499	77.17294	35.13236	48.59946	1.42170
2018-05-09 09:07:00	359043379931766890	1.00000	10.56878	6.20534	4.78653	11.71925	10.06590	80.49838	92.96749	70.39024	99.25702	12.13662
2018-05-09 09:08:00	359043379931766387	0.00000	10.25610	11.33334	12.57989	14.47540	9.36388	98.58106	18.28699	41.44983	15.54727	60.72991
