latitude	longitude	store_name	code	location	imei
16.68911	98.50893	Myawadi	MM	Asia/Yangon	863033069630348271
4.94273	15.87735	Carnot	CF	Africa/Bangui	3590433799317662295
13.48082	-86.58208	Somoto	NI	America/Managua	8630330696303482097
43.4125	23.225	Montana	BG	Europe/Sofia	3590433799317661909
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	863033069630348594
-38.16604	145.13643	Frankston South	AU	Australia/Melbourne	3590433799317661362
54.52156	9.5586	Schleswig	DE	Europe/Berlin	863033069630348610
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	863033069630348099
20.88098	75.11937	Parola	IN	Asia/Kolkata	863033069630348131
15.46063	99.89166	Thap Than	TH	Asia/Bangkok	3590433799317661495
38.47917	-1.325	Jumilla	ES	Europe/Madrid	863033069630348560
5.20856	-74.73584	Honda	CO	America/Bogota	359043379931766361
32.57756	71.52847	Mianwali	PK	Asia/Karachi	863033069630348636
41.24255	-82.61573	Norwalk	US	America/New_York	359043379931766387
11.00599	77.5609	Kangayam	IN	Asia/Kolkata	8630330696303481594
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	3590433799317661727
40.70995	0.57856	Amposta	ES	Europe/Madrid	359043379931766163
1.6561	103.6032	Kulai	MY	Asia/Kuala_Lumpur	3590433799317662279
20.14298	-77.43532	Media Luna	CU	America/Havana	863033069630348545
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	3590433799317662071
40.60538	-73.75513	Far Rockaway	US	America/New_York	8630330696303481743
-23.85972	35.34722	Maxixe	MZ	Africa/Maputo	359043379931766163
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	8630330696303481206
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	3590433799317662386
36.33011	138.89585	Annaka	JP	Asia/Tokyo	359043379931766098
51.30001	13.10984	Oschatz	DE	Europe/Berlin	8630330696303481180
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	3590433799317661289
48.98693	2.44892	Gonesse	FR	Europe/Paris	359043379931766841
25.49043	85.94001	Teghra	IN	Asia/Kolkata	863033069630348529
5.20856	-74.73584	Honda	CO	America/Bogota	8630330696303481065
18.00747	-76.78319	New Kingston	JM	America/Jamaica	863033069630348057
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	8630330696303481057
49.03685	8.70745	Bretten	DE	Europe/Berlin	3590433799317661958
30.21121	74.4818	Malaut	IN	Asia/Kolkata	863033069630348776
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	863033069630348784
37.58105	29.26639	Serinhisar	TR	Europe/Istanbul	3590433799317662212
32.42067	-104.22884	Carlsbad	US	America/Denver	3590433799317661461
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	3590433799317661529
48.77275	5.16108	Bar-le-Duc	FR	Europe/Paris	8630330696303481362
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	8630330696303482469
31.76212	-95.63079	Palestine	US	America/Chicago	863033069630348453
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	359043379931766767
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	3590433799317662477
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	3590433799317661214
30.5427	-97.54667	Hutto	US	America/Chicago	863033069630348511
12.12278	-61.62498	Grenville	GD	America/Grenada	3590433799317661792
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	8630330696303481768
16.68911	98.50893	Myawadi	MM	Asia/Yangon	3590433799317661172
23.15678	-81.24441	Varadero	CU	America/Havana	8630330696303482113
36.20389	127.08472	Nonsan	KR	Asia/Seoul	863033069630348677
36.6009	126.665	Hongseong	KR	Asia/Seoul	863033069630348511
-27.50578	153.10236	Carindale	AU	Australia/Brisbane	863033069630348412
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	359043379931766205
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	8630330696303482121
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	8630330696303481016
42.8334	-80.38297	Norfolk County	CA	America/Toronto	863033069630348990
53.0233	-1.48119	Belper	GB	Europe/London	863033069630348172
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	359043379931766858
51.35084	-1.99421	Devizes	GB	Europe/London	3590433799317661149
-10.90889	-37.03861	Barra dos Coqueiros	BR	America/Maceio	3590433799317662196
45.16024	-93.08883	Lino Lakes	US	America/Chicago	8630330696303481388
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	3590433799317662196
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	3590433799317662089
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	8630330696303482055
-31.95224	115.8614	Perth	AU	Australia/Perth	8630330696303482436
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	8630330696303482170
48.15659	28.28489	Soroca	MD	Europe/Chisinau	8630330696303481040
44.80477	-0.59543	Talence	FR	Europe/Paris	863033069630348420
53.37596	51.3452	Otradnyy	RU	Europe/Samara	3590433799317662097
42.30865	-83.48216	Canton	US	America/Detroit	3590433799317661222
39.32288	-76.72803	Woodlawn	US	America/New_York	3590433799317661974
49.183239	15.454273	Telč	CZ	Europe/Prague	359043379931766023
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	359043379931766924
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	863033069630348032
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	3590433799317662253
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	863033069630348602
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	3590433799317662055
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	8630330696303481164
30.21121	74.4818	Malaut	IN	Asia/Kolkata	3590433799317661859
29.38242	70.91106	Alipur	PK	Asia/Karachi	863033069630348792
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	863033069630348982
23.0072	-82.4017	Boyeros	CU	America/Havana	8630330696303481230
29.53885	-95.44744	Fresno	US	America/Chicago	359043379931766148
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317661313
50.11861	-5.53715	Penzance	GB	Europe/London	8630330696303481826
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	3590433799317661388
43.62558	13.39954	Falconara Marittima	IT	Europe/Rome	8630330696303481602
-25.42944	-50.00639	Palmeira	BR	America/Sao_Paulo	3590433799317661016
38.58894	-89.99038	Fairview Heights	US	America/Chicago	863033069630348313
40.94065	-73.99681	Dumont	US	America/New_York	863033069630348743
40.66482	122.22833	Yingkou	CN	Asia/Shanghai	3590433799317662287
52.57583	6.61944	Hardenberg	NL	Europe/Amsterdam	359043379931766874
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	3590433799317662485
53.77166	38.12408	Bogoroditsk	RU	Europe/Moscow	3590433799317661479
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	3590433799317662337
34.25	135.31667	Iwade	JP	Asia/Tokyo	863033069630348354
44.92801	4.8951	Valence	FR	Europe/Paris	8630330696303481537
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	359043379931766239
16.68911	98.50893	Myawadi	MM	Asia/Yangon	3590433799317662204
50.8	3.16667	Wevelgem	BE	Europe/Brussels	863033069630348107
12.74482	4.52514	Argungu	NG	Africa/Lagos	8630330696303481974
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	863033069630348735
52.09	5.23333	Zeist	NL	Europe/Amsterdam	3590433799317661362
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	863033069630348453
10.58806	77.24779	Udumalaippettai	IN	Asia/Kolkata	359043379931766387
31.28092	74.85849	Patti	IN	Asia/Kolkata	863033069630348917
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	3590433799317662493
14.8361	120.97844	Guyong	PH	Asia/Manila	3590433799317662378
36	139.55722	Okegawa	JP	Asia/Tokyo	8630330696303481636
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	863033069630348289
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	8630330696303481750
37.16911	10.03478	El Alia	TN	Africa/Tunis	3590433799317662014
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	8630330696303481735
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	359043379931766783
49.593777	17.250879	Olomouc	CZ	Europe/Prague	8630330696303482345
0.46005	34.11169	Busia	KE	Africa/Nairobi	8630330696303481784
56.85836	35.90057	Tver	RU	Europe/Moscow	3590433799317662097
31.20176	29.91582	Alexandria	EG	Africa/Cairo	3590433799317661529
10.13361	124.84472	Maasin	PH	Asia/Manila	3590433799317661065
46.18396	6.10237	Onex	CH	Europe/Zurich	3590433799317662030
36.33011	138.89585	Annaka	JP	Asia/Tokyo	3590433799317661008
-8.66667	-35.71667	Catende	BR	America/Recife	863033069630348594
5.6561	-75.87877	Andes	CO	America/Bogota	8630330696303481529
36.06386	4.62744	El Achir	DZ	Africa/Algiers	8630330696303481545
-10.91722	-37.65	Lagarto	BR	America/Maceio	8630330696303481792
55.8736	85.4265	Yashkino	RU	Asia/Novokuznetsk	8630330696303481412
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317661545
-19.72806	-50.19556	Iturama	BR	America/Sao_Paulo	8630330696303481461
38.96667	-0.18333	Gandia	ES	Europe/Madrid	863033069630348578
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	3590433799317661768
53.51684	-113.3187	Sherwood Park	CA	America/Edmonton	3590433799317661339
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303482378
-5.41667	38.01667	Chanika	TZ	Africa/Dar_es_Salaam	8630330696303482220
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	863033069630348438
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	8630330696303482105
53.46506	-1.47217	Chapletown	GB	Europe/London	359043379931766726
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	3590433799317661297
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	3590433799317662352
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	8630330696303481537
48.15659	28.28489	Soroca	MD	Europe/Chisinau	863033069630348180
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	3590433799317661552
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	3590433799317661768
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	3590433799317661495
35.72917	10.58082	Msaken	TN	Africa/Tunis	863033069630348149
48.35693	10.98461	Friedberg	DE	Europe/Berlin	359043379931766635
35.88264	-80.08199	Thomasville	US	America/New_York	3590433799317661347
10.29085	105.75635	Sa Dec	VN	Asia/Ho_Chi_Minh	863033069630348453
38.37255	34.02537	Aksaray	TR	Europe/Istanbul	863033069630348024
48.21644	9.02596	Albstadt	DE	Europe/Berlin	359043379931766452
52.2	8.63333	Kirchlengern	DE	Europe/Berlin	8630330696303481479
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	359043379931766478
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	359043379931766429
34.25628	-78.04471	Leland	US	America/New_York	359043379931766387
41.92361	20.91361	Bogovinje	MK	Europe/Skopje	3590433799317661149
44.80477	-0.59543	Talence	FR	Europe/Paris	359043379931766403
40.78206	72.34424	Andijon	UZ	Asia/Tashkent	863033069630348321
36.08497	9.37082	Siliana	TN	Africa/Tunis	3590433799317661305
57.97472	33.2525	Valday	RU	Europe/Moscow	359043379931766379
-21.42917	-45.94722	Alfenas	BR	America/Sao_Paulo	8630330696303481651
26.68451	-80.66756	Belle Glade	US	America/New_York	359043379931766221
43.1122	12.38878	Perugia	IT	Europe/Rome	863033069630348719
6.15038	6.83042	Nkpor	NG	Africa/Lagos	3590433799317662220
24.05979	77.40858	Leteri	IN	Asia/Kolkata	8630330696303481552
43.48961	-8.2194	Ferrol	ES	Europe/Madrid	3590433799317662063
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	8630330696303482394
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	863033069630348396
36.6009	126.665	Hongseong	KR	Asia/Seoul	3590433799317662279
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	3590433799317661602
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	359043379931766858
40.92298	14.30935	Afragola	IT	Europe/Rome	8630330696303481479
51.65	-0.2	Barnet	GB	Europe/London	359043379931766387
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	3590433799317662329
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	3590433799317661230
9.535	-13.68778	Camayenne	GN	Africa/Conakry	8630330696303482055
41.77583	140.73667	Hakodate	JP	Asia/Tokyo	3590433799317662386
43.1009	-75.23266	Utica	US	America/New_York	8630330696303481842
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	3590433799317661586
43.61062	-72.97261	Rutland	US	America/New_York	8630330696303482188
53.78333	-1.06667	Selby	GB	Europe/London	3590433799317661230
45.79377	8.88104	Malnate	IT	Europe/Rome	8630330696303481727
50.8	3.16667	Wevelgem	BE	Europe/Brussels	359043379931766155
55.25	24.75	Ukmerge	LT	Europe/Vilnius	359043379931766858
32.44874	-99.73314	Abilene	US	America/Chicago	863033069630348867
53.81667	-3.05	Blackpool	GB	Europe/London	863033069630348966
44.73941	-93.12577	Rosemount	US	America/Chicago	8630330696303481743
26.18924	-98.15529	San Juan	US	America/Chicago	359043379931766817
50.82882	-0.32247	Lancing	GB	Europe/London	3590433799317661842
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	8630330696303481628
53.53395	33.72798	Zhukovka	RU	Europe/Moscow	3590433799317661172
-5.85746	144.23058	Mount Hagen	PG	Pacific/Port_Moresby	3590433799317661511
50.8	3.16667	Wevelgem	BE	Europe/Brussels	8630330696303481214
23.5654	119.58627	Magong	TW	Asia/Taipei	863033069630348719
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303482295
12.37169	123.62494	Masbate	PH	Asia/Manila	8630330696303482378
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	863033069630348503
-20.88231	55.4504	Saint-Denis	RE	Indian/Reunion	3590433799317662030
33.43443	-5.22126	Azrou	MA	Africa/Casablanca	8630330696303481776
12.35275	121.06761	San Jose	PH	Asia/Manila	863033069630348602
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	3590433799317662097
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	3590433799317662220
-31.4488	-60.93173	Esperanza	AR	America/Argentina/Cordoba	3590433799317661008
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	3590433799317661701
0.03813	36.36339	Nyahururu	KE	Africa/Nairobi	359043379931766841
38.38479	-0.76773	Novelda	ES	Europe/Madrid	8630330696303481479
36.81667	117.81667	Zhoucun	CN	Asia/Shanghai	863033069630348974
47.64995	-117.23991	Opportunity	US	America/Los_Angeles	8630330696303481388
16.455	120.5875	La Trinidad	PH	Asia/Manila	3590433799317662345
49.03685	8.70745	Bretten	DE	Europe/Berlin	8630330696303482063
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	3590433799317661511
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	863033069630348479
25.92493	73.66633	Sojat	IN	Asia/Kolkata	8630330696303481339
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	359043379931766833
-36.9256	-73.02841	Chiguayante	CL	America/Santiago	8630330696303481156
41.27621	-72.86843	East Haven	US	America/New_York	8630330696303481479
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	359043379931766148
36.76775	2.95924	Cheraga	DZ	Africa/Algiers	8630330696303482469
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	3590433799317661453
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	863033069630348404
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	863033069630348867
37.65639	126.835	Goyang-si	KR	Asia/Seoul	8630330696303481115
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	3590433799317662287
35.06667	135.21667	Sasayama	JP	Asia/Tokyo	8630330696303481792
43.1009	-75.23266	Utica	US	America/New_York	863033069630348602
34.5624	38.28402	Tadmur	SY	Asia/Damascus	3590433799317661552
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303481230
19.32932	-98.1664	Contla	MX	America/Mexico_City	359043379931766569
34.14251	-118.25508	Glendale	US	America/Los_Angeles	359043379931766924
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	8630330696303482071
55.82885	-4.21376	Rutherglen	GB	Europe/London	3590433799317661552
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	359043379931766866
40.72586	8.55552	Sassari	IT	Europe/Rome	3590433799317661636
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	863033069630348222
25.67927	-80.31727	Kendall	US	America/New_York	359043379931766122
53.0233	-1.48119	Belper	GB	Europe/London	8630330696303481792
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	3590433799317661651
42.24113	-88.3162	Crystal Lake	US	America/Chicago	3590433799317662477
36.19278	117.65694	Laiwu	CN	Asia/Shanghai	3590433799317661628
45.79377	8.88104	Malnate	IT	Europe/Rome	359043379931766551
48.07667	8.64409	Trossingen	DE	Europe/Berlin	359043379931766957
14.14989	121.3152	Calauan	PH	Asia/Manila	8630330696303482089
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	8630330696303482493
42.64031	125.51176	Dongfeng	CN	Asia/Shanghai	359043379931766585
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	863033069630348388
38.13708	41.00817	Silvan	TR	Europe/Istanbul	863033069630348073
31.71667	73.38333	Sangla Hill	PK	Asia/Karachi	8630330696303481404
50.11861	-5.53715	Penzance	GB	Europe/London	863033069630348495
5.20856	-74.73584	Honda	CO	America/Bogota	863033069630348669
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	359043379931766452
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	3590433799317661404
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	863033069630348115
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	863033069630348263
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	3590433799317662170
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	863033069630348560
48.52961	12.16179	Landshut	DE	Europe/Berlin	359043379931766148
3.8801	-77.03116	Buenaventura	CO	America/Bogota	863033069630348495
40.55851	17.80774	Mesagne	IT	Europe/Rome	359043379931766023
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	3590433799317661032
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	8630330696303482022
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	863033069630348289
40.65995	-111.99633	Kearns	US	America/Denver	863033069630348305
-37.88333	145.06667	Carnegie	AU	Australia/Melbourne	863033069630348818
53.16167	6.76111	Hoogezand	NL	Europe/Amsterdam	8630330696303481032
45.73333	4.91667	Bron	FR	Europe/Paris	8630330696303481792
46.1351	-60.1831	Sydney	CA	America/Glace_Bay	8630330696303482030
37.31309	40.74357	Mardin	TR	Europe/Istanbul	863033069630348560
54.84444	38.16694	Kashira	RU	Europe/Moscow	8630330696303481131
32.55531	76.12647	Chamba	IN	Asia/Kolkata	863033069630348271
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	3590433799317662063
51.38673	0.30367	Hartley	GB	Europe/London	3590433799317662063
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	359043379931766221
48.21644	9.02596	Albstadt	DE	Europe/Berlin	3590433799317661024
41.24255	-82.61573	Norwalk	US	America/New_York	359043379931766171
43.16547	-77.70066	Gates-North Gates	US	America/New_York	3590433799317661016
39.59611	27.02444	Edremit	TR	Europe/Istanbul	359043379931766544
47.98372	10.18527	Memmingen	DE	Europe/Berlin	3590433799317661818
50.80904	8.77069	Marburg an der Lahn	DE	Europe/Berlin	359043379931766494
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	8630330696303481362
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	863033069630348115
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	863033069630348115
40.72586	8.55552	Sassari	IT	Europe/Rome	3590433799317661297
43.86682	-79.2663	Markham	CA	America/Toronto	3590433799317661065
51.35084	-1.99421	Devizes	GB	Europe/London	863033069630348354
33.37526	74.3092	Rajaori	IN	Asia/Kolkata	3590433799317662139
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	863033069630348800
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	8630330696303481677
35.95664	36.7138	Binnish	SY	Asia/Damascus	8630330696303481412
35.61452	-88.81395	Jackson	US	America/Chicago	863033069630348172
-15.21194	-75.11028	Minas de Marcona	PE	America/Lima	3590433799317662113
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	3590433799317661560
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	8630330696303482121
25.80565	68.49143	Bhit Shah	PK	Asia/Karachi	359043379931766080
48.73218	11.18709	Neuburg an der Donau	DE	Europe/Berlin	863033069630348123
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	863033069630348800
15.72892	120.57224	Burgos	PH	Asia/Manila	863033069630348255
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	8630330696303481586
52.4089	31.3237	Dobrush	BY	Europe/Minsk	3590433799317661586
41.55947	14.66737	Campobasso	IT	Europe/Rome	8630330696303482097
41.20485	-8.33147	Paredes	PT	Europe/Lisbon	359043379931766049
40.72586	8.55552	Sassari	IT	Europe/Rome	3590433799317661875
34.4833	136.84186	Toba	JP	Asia/Tokyo	8630330696303482097
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	8630330696303481479
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	3590433799317661701
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	3590433799317662196
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	8630330696303481214
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	359043379931766684
45.50369	11.412	Montecchio Maggiore-Alte Ceccato	IT	Europe/Rome	863033069630348792
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	3590433799317661065
2.2139	102.3278	Kampung Ayer Molek	MY	Asia/Kuala_Lumpur	8630330696303481628
38.07789	13.44275	Villabate	IT	Europe/Rome	8630330696303481248
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	3590433799317661495
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	3590433799317661297
26.2649	81.54855	Jais	IN	Asia/Kolkata	8630330696303482154
27.52948	68.75915	Khairpur Mir‚Äôs	PK	Asia/Karachi	359043379931766981
18.42745	-67.15407	Aguadilla	PR	America/Puerto_Rico	359043379931766569
46.65581	32.6178	Kherson	UA	Europe/Kyiv	863033069630348446
27.9247	78.40102	Chharra	IN	Asia/Kolkata	3590433799317662436
20.88953	-156.47432	Kahului	US	Pacific/Honolulu	3590433799317661453
50.74497	3.20639	Mouscron	BE	Europe/Brussels	3590433799317661719
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	3590433799317661768
8.79577	-75.69947	San Carlos	CO	America/Bogota	863033069630348701
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	359043379931766221
35.30889	139.55028	Kamakura	JP	Asia/Tokyo	359043379931766197
11.15583	42.7125	'Ali Sabieh	DJ	Africa/Djibouti	359043379931766692
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	8630330696303481826
3.51667	11.5	Mbalmayo	CM	Africa/Douala	3590433799317662196
14.53767	46.83187	Ataq	YE	Asia/Aden	359043379931766650
33.54428	-84.23381	Stockbridge	US	America/New_York	8630330696303481362
51.21187	4.25633	Beveren	BE	Europe/Brussels	3590433799317662352
53.0233	-1.48119	Belper	GB	Europe/London	359043379931766031
43.96222	43.63417	Novopavlovsk	RU	Europe/Moscow	863033069630348693
43.50891	16.43915	Split	HR	Europe/Zagreb	3590433799317661339
60.2052	24.6522	Espoo	FI	Europe/Helsinki	3590433799317661909
18.87813	72.93924	Uran	IN	Asia/Kolkata	359043379931766494
14.0823	98.19151	Dawei	MM	Asia/Yangon	3590433799317662089
33.93113	-117.54866	Norco	US	America/Los_Angeles	359043379931766304
36.92574	14.72443	Ragusa	IT	Europe/Rome	8630330696303481743
-34.64966	-58.38341	Barracas	AR	America/Argentina/Buenos_Aires	863033069630348768
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	863033069630348842
23.49668	86.68363	Adra	IN	Asia/Kolkata	359043379931766551
-6.25	38.66667	Mvomero	TZ	Africa/Dar_es_Salaam	863033069630348743
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	8630330696303482170
31.39547	34.75699	Rahat	IL	Asia/Jerusalem	863033069630348461
43.41949	77.0202	Otegen Batyra	KZ	Asia/Almaty	8630330696303481669
8.43333	99.96667	Nakhon Si Thammarat	TH	Asia/Bangkok	863033069630348552
52.09	5.23333	Zeist	NL	Europe/Amsterdam	3590433799317661800
34.09611	-118.10583	San Gabriel	US	America/Los_Angeles	3590433799317661453
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	3590433799317662006
42.819	47.1192	Buynaksk	RU	Europe/Moscow	3590433799317661248
34.25	135.31667	Iwade	JP	Asia/Tokyo	3590433799317662287
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	359043379931766007
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	359043379931766817
-21.41222	-42.19667	Miracema	BR	America/Sao_Paulo	3590433799317662477
12.25282	79.41727	Gingee	IN	Asia/Kolkata	8630330696303481867
13.48082	-86.58208	Somoto	NI	America/Managua	863033069630348800
49.5099	6.74549	Losheim	DE	Europe/Berlin	8630330696303482311
51.12794	4.21372	Temse	BE	Europe/Brussels	3590433799317661826
23.15678	-81.24441	Varadero	CU	America/Havana	8630330696303482485
-15.675	-38.94722	Canavieiras	BR	America/Bahia	863033069630348164
53.49389	-1.29243	Mexborough	GB	Europe/London	8630330696303481438
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	863033069630348016
19.04222	-98.11889	Casa Blanca	MX	America/Mexico_City	3590433799317662378
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	3590433799317662147
7.62789	4.74161	Ilesa	NG	Africa/Lagos	8630330696303482204
10.20898	123.758	Naga	PH	Asia/Manila	3590433799317661404
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	3590433799317661073
53.46506	-1.47217	Chapletown	GB	Europe/London	863033069630348313
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	3590433799317661354
4.73245	-74.26419	Madrid	CO	America/Bogota	8630330696303482493
28.90054	-81.26367	Deltona	US	America/New_York	3590433799317662378
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	359043379931766825
29.53885	-95.44744	Fresno	US	America/Chicago	359043379931766288
40.49748	44.7662	Hrazdan	AM	Asia/Yerevan	863033069630348735
-10.33333	39.28333	Nyangao	TZ	Africa/Dar_es_Salaam	3590433799317661040
14.14989	121.3152	Calauan	PH	Asia/Manila	3590433799317661313
18.57677	-72.22625	Croix-des-Bouquets	HT	America/Port-au-Prince	3590433799317661834
43.2907	5.4384	Marseille 11	FR	Europe/Paris	8630330696303482147
49.183239	15.454273	Telč	CZ	Europe/Prague	863033069630348321
46.65581	32.6178	Kherson	UA	Europe/Kyiv	359043379931766080
-22.53722	-42.98194	Guapimirim	BR	America/Sao_Paulo	8630330696303482162
41.55838	-81.56929	Collinwood	US	America/New_York	359043379931766338
48.8222	2.12213	Le Chesnay	FR	Europe/Paris	8630330696303482212
5.90702	116.10146	Donggongon	MY	Asia/Kuching	3590433799317661040
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	3590433799317662030
