ts	imei	mwra	p.android.packageinstaller	p.android.documentsui	p.android.chrome	p.android.settings	p.android.externalstorage	p.android.gm	p.system	p.browser.provider	p.notifier	p.simulator	p.gms.persistent	p.katana	p.android.defcontainer	p.process.gapps	p.olauncher	p.dogalize	p.android.vending	p.google	p.inputmethod.latin	p.android.gms
2018-05-10 18:54:00	3590433799317661149	1.00000	13.49372	11.78914	8.49101	11.70133	6.77375	11.64875	11.58886	67.88573	0.93289	63.13612	40.43812	45.55733	52.99427	47.93574	87.54356	85.51261	70.87228	89.36275	87.28853	14.95133
2018-05-10 18:55:00	863033069630348412	0.00000	13.99385	11.42487	13.11633	13.17060	8.79746	12.41414	11.54226	64.25549	0.00021	48.87189	74.31116	71.43262	39.48371	2.44622	86.87690	73.20034	99.72772	17.33983	44.33110	51.63066
2018-05-10 18:56:00	8630330696303481370	1.00000	9.67286	11.55223	10.03753	13.13820	13.93288	8.21186	8.49890	64.15270	0.01264	36.97681	34.47997	63.12785	57.11948	28.59262	8.35023	14.92816	82.02167	32.46985	21.53552	90.79447
2018-05-10 18:57:00	359043379931766254	1.00000	8.98608	4.82269	9.76798	14.43979	10.56226	9.50200	16.50045	68.10440	0.02501	42.29314	60.99588	55.49353	53.03602	10.30576	50.91333	74.89858	36.49529	14.30452	1.40100	89.42375
2018-05-10 18:58:00	8630330696303481677	0.00000	11.86498	10.07888	15.27567	13.61999	9.20473	11.10673	11.27189	57.26973	0.00827	75.75998	57.73024	62.06599	52.78313	94.86562	12.22991	4.84285	53.82215	35.84324	99.46818	21.03220
2018-05-10 18:59:00	8630330696303482394	0.00000	9.26834	13.34750	15.45052	15.04910	10.70006	11.30968	15.70181	61.64109	0.00015	47.29931	33.39123	57.08036	53.88294	33.49369	5.03899	23.78264	48.76405	85.70019	21.77313	73.70442
2018-05-10 19:00:00	8630330696303482303	0.00000	13.21987	12.85651	11.62678	12.61126	10.03066	12.51024	7.57465	74.92126	0.00894	40.69449	56.73981	55.54931	59.01663	58.38094	58.66294	55.28021	40.90408	50.71932	8.34906	27.80784
2018-05-10 19:01:00	3590433799317662311	1.00000	5.92824	11.35963	4.59395	6.03809	9.90734	9.09792	8.55562	59.63452	0.41033	31.88391	53.10291	50.65267	20.31824	0.96717	20.07239	95.63792	37.35879	66.83934	61.64364	41.13470
2018-05-10 19:02:00	3590433799317661271	1.00000	9.42287	12.03623	10.42690	15.16177	8.33375	8.34816	12.56935	70.83070	0.00369	52.47990	67.10290	40.08848	67.43092	85.15519	43.85297	93.82242	12.14856	83.08677	97.41901	98.23316
2018-05-10 19:03:00	8630330696303482246	1.00000	11.45269	9.46023	11.68502	15.44689	7.86519	6.20914	10.92321	66.61852	0.09056	52.35252	52.53293	48.26165	32.50185	1.68008	1.08435	67.82425	14.78007	37.68126	64.72766	31.50258
2018-05-10 19:04:00	863033069630348727	0.00000	10.11357	12.22055	11.36343	9.93607	11.68018	13.13268	9.98637	63.20775	0.00602	63.46983	42.84531	49.21203	28.65658	78.32360	39.48710	6.10452	76.46822	27.01023	15.20326	81.54755
2018-05-10 19:05:00	863033069630348818	1.00000	6.96239	13.79254	8.32237	18.73357	11.25417	8.86788	7.04702	71.07282	0.26241	56.70869	70.28289	41.24651	39.97662	30.36704	39.77075	82.38572	59.75353	2.03336	54.52744	59.07955
2018-05-10 19:06:00	3590433799317662303	0.00000	11.93193	11.74930	12.60303	12.11285	9.61914	12.53746	10.41517	68.75101	0.00365	46.35816	57.80133	55.38999	51.67544	42.36224	14.67339	89.31062	69.77317	48.83463	10.76308	14.20617
2018-05-10 19:07:00	863033069630348172	0.00000	13.09346	13.90246	12.48744	13.19633	8.71770	15.17836	8.70852	61.72399	0.00037	38.63324	54.67702	46.73393	47.87099	87.19783	78.54564	96.65078	72.57976	87.65994	79.13690	93.89020
2018-05-10 19:08:00	863033069630348750	1.00000	9.92948	13.29696	9.67700	10.97762	10.68807	10.79567	13.24712	56.34168	0.00313	55.55324	32.12732	50.23108	32.35026	53.41340	47.91743	77.24924	59.13877	2.75431	15.28416	73.21162
2018-05-10 19:09:00	3590433799317662006	0.00000	12.94775	10.54272	10.96017	10.63543	11.65071	11.54094	10.20131	70.73353	0.00263	40.47843	44.47261	61.67850	60.66795	17.14090	20.31333	92.89948	45.69144	4.29042	97.56606	43.57467
2018-05-10 19:10:00	863033069630348396	1.00000	7.29467	10.59864	11.43879	10.22932	3.11934	7.14429	10.45029	63.17220	0.01240	50.90146	55.25478	73.29138	27.50867	42.85919	55.86363	1.73332	16.52131	20.45365	12.97667	28.91002
2018-05-10 19:11:00	3590433799317661271	0.00000	12.95360	14.36180	11.60060	11.58975	9.38124	13.30068	6.93115	72.34964	0.00824	68.90466	44.37481	65.31044	36.41777	43.18110	65.91015	30.96845	12.40969	94.63792	35.99332	33.24000
2018-05-10 19:12:00	8630330696303481321	0.00000	9.02919	14.44104	15.74525	13.94932	6.93936	13.02563	12.87342	67.09770	0.00032	50.40457	47.43971	66.81164	38.96686	96.46727	33.69595	1.27616	9.52951	68.88761	14.33865	0.23269
2018-05-10 19:13:00	3590433799317661271	0.00000	4.38002	13.73498	10.29045	16.24805	16.79851	8.57328	11.02263	71.43931	0.01049	42.78924	61.46427	59.70442	32.89365	61.47484	64.35257	66.81710	20.50386	5.58890	44.00480	35.65455
2018-05-10 19:14:00	863033069630348800	1.00000	10.98331	6.68117	7.96903	12.54816	11.98756	9.89759	14.23431	54.34904	0.03499	44.87456	68.93413	34.02323	60.97404	87.87618	71.90820	1.71859	65.78394	54.74284	13.81479	62.88162
2018-05-10 19:15:00	3590433799317661768	1.00000	8.22770	8.67825	9.73406	11.77730	11.01225	11.35225	13.75195	71.13969	0.05186	55.21960	34.29797	36.07341	49.51312	76.53251	37.65977	73.58220	88.87707	84.61279	45.82789	12.09782
2018-05-10 19:16:00	3590433799317661800	1.00000	10.47363	11.88614	9.25136	11.66900	11.96953	8.37294	7.98105	77.77616	0.42998	67.83276	37.96878	57.51976	36.36359	25.28053	18.64775	59.74073	19.61623	51.01378	3.47748	39.25699
2018-05-10 19:17:00	8630330696303481206	0.00000	7.16394	13.19254	10.61452	11.62898	7.46817	13.48520	12.77140	76.28407	0.00235	64.60697	38.56209	56.02434	35.43859	35.01626	53.16274	28.25984	96.09959	92.77666	82.31835	84.20748
2018-05-10 19:18:00	359043379931766387	1.00000	6.02394	11.04948	8.79169	13.30197	10.05464	10.12712	11.56896	74.45756	0.01217	29.23174	39.41940	53.55631	42.99120	40.20019	58.89905	65.46114	94.61248	57.89311	60.56253	18.61826
2018-05-10 19:19:00	8630330696303481859	1.00000	6.32387	10.99149	10.69017	10.63148	5.13728	9.53623	11.06361	55.12979	0.03263	74.96409	40.51072	49.98861	13.94401	32.88119	76.64823	16.63793	45.08829	48.57411	94.12017	27.94242
2018-05-10 19:20:00	8630330696303481768	1.00000	10.09574	6.93891	12.32437	15.29966	6.17099	6.03966	13.48945	65.14094	0.01738	41.46314	57.44804	52.14238	44.14069	21.59889	9.81188	46.30817	93.41045	35.84149	62.65694	27.27443
2018-05-10 19:21:00	863033069630348735	0.00000	9.13105	14.09634	10.95374	10.66183	9.51301	10.84829	11.38075	61.76131	0.00032	51.82379	33.42016	36.03067	57.37300	24.66305	10.26993	27.71114	73.61178	91.03956	74.86373	91.32287
2018-05-10 19:22:00	359043379931766163	1.00000	10.45307	11.16344	10.17463	12.16336	12.36132	8.34980	9.03320	81.84578	0.00629	12.79799	41.23103	57.98988	52.79084	30.20441	51.96102	45.90082	47.96054	39.35658	15.76037	33.52558
2018-05-10 19:23:00	3590433799317662295	1.00000	8.92225	13.00749	10.63210	11.17373	12.40206	8.99580	10.56367	77.77955	0.04095	56.62035	40.78312	52.48534	43.00745	0.19924	30.52935	83.59716	53.72507	19.22125	73.72861	77.56255
2018-05-10 19:24:00	359043379931766122	1.00000	7.86783	11.89273	6.87124	13.17858	12.30453	8.44639	10.53414	66.51664	0.00019	59.48073	60.11971	46.04667	22.29252	14.97181	80.86556	22.82305	81.12027	88.41249	89.09998	18.47991
2018-05-10 19:25:00	359043379931766882	1.00000	10.21228	12.06424	8.68859	14.46813	11.59315	9.77633	7.59536	61.35078	0.01907	42.53483	36.47259	67.12963	45.26196	68.63726	73.96916	28.21293	70.76090	65.73813	56.10093	23.32173
2018-05-10 19:26:00	3590433799317661818	1.00000	9.47499	11.99242	10.50211	14.57553	15.19049	8.21131	7.76090	71.27504	0.15763	22.95561	45.75697	48.72715	36.06598	77.48662	33.67317	5.84453	83.75933	71.70649	60.93213	43.07733
2018-05-10 19:27:00	8630330696303482246	0.00000	10.52409	13.73044	12.31217	13.44142	7.29450	12.44673	7.03480	66.00815	0.00249	47.30549	38.04286	45.34769	58.64077	90.91062	64.95310	79.89004	43.09107	79.82526	88.89476	47.44790
2018-05-10 19:28:00	3590433799317662378	0.00000	11.46547	12.34076	13.31655	13.82536	9.24426	10.93930	9.72048	65.77870	0.00500	49.84106	70.31679	34.13389	29.92620	91.51120	63.15562	64.98307	86.80611	4.39936	67.01300	36.23134
2018-05-10 19:29:00	359043379931766312	1.00000	7.26395	11.88463	7.34672	12.53385	7.23390	8.35913	11.69505	64.98542	0.19310	36.16768	76.92219	43.08089	53.51837	68.35936	60.20639	96.84485	27.57613	21.79029	4.10715	1.25018
2018-05-10 19:30:00	359043379931766866	1.00000	10.84391	12.60033	9.00552	10.91131	9.18317	10.00713	8.36726	77.70499	0.01303	47.63704	22.78528	46.65278	31.31709	40.36412	28.32537	40.90347	22.06701	73.92725	78.27479	30.54796
2018-05-10 19:31:00	3590433799317661099	0.00000	13.57022	12.32141	12.37172	11.81212	11.20895	13.05184	9.96846	58.02158	0.00117	45.12469	46.60179	52.31420	34.42182	6.55386	34.57109	17.29862	62.18564	51.70431	26.03383	70.43477
2018-05-10 19:32:00	8630330696303481644	1.00000	9.76875	13.84152	12.59253	11.96224	12.82309	13.69845	12.03432	71.76556	0.00206	25.33596	62.27505	52.89702	39.25966	0.18899	65.48643	92.23624	93.39729	70.84533	75.36945	85.50879
2018-05-10 19:33:00	359043379931766494	1.00000	10.21127	12.65581	8.75372	11.28952	11.60941	8.76848	9.10899	75.69405	0.37237	34.88374	53.46778	63.97123	21.10701	91.49360	45.27063	40.99577	2.53203	85.06881	99.12031	92.65604
2018-05-10 19:34:00	3590433799317661453	1.00000	8.35552	13.79954	8.68621	8.53618	14.48170	8.56014	8.95876	73.84019	0.01414	61.26226	45.63976	75.97629	15.70759	65.42860	13.47151	31.48914	32.95953	33.58146	31.98764	33.69324
2018-05-10 19:35:00	3590433799317661578	0.00000	15.78260	15.99047	14.22390	12.75580	9.57857	9.91576	4.65988	77.65343	0.00013	43.91345	32.19342	73.75069	44.50908	36.55011	37.27655	13.40932	97.07132	69.05541	65.16527	88.06206
2018-05-10 19:36:00	8630330696303481438	1.00000	10.18415	10.03454	9.53481	12.30579	8.56583	11.30440	13.64144	66.84280	0.02275	47.13453	57.94230	33.34153	38.70551	93.51608	15.66404	20.48956	99.47457	10.01325	72.14683	81.88905
2018-05-10 19:37:00	8630330696303482451	1.00000	9.20691	9.61516	8.80903	14.88388	8.98320	9.17368	14.20673	82.38054	0.06496	42.23216	73.39583	47.85514	37.46660	69.91599	99.93757	28.26846	91.28279	31.08339	77.07402	7.99687
2018-05-10 19:38:00	3590433799317661156	1.00000	6.28680	13.13075	10.18635	14.41774	14.46192	8.02128	9.21997	84.24564	0.00427	56.96670	68.76580	58.62769	37.17255	76.06264	67.17387	1.73629	56.47714	80.81937	45.46932	86.30337
2018-05-10 19:39:00	3590433799317662022	1.00000	10.74885	11.92186	7.75415	11.01923	11.14462	10.40485	9.76973	68.77719	0.00404	52.16849	47.84231	43.39439	41.36690	46.03941	89.72084	14.78706	9.07049	86.45591	59.82360	59.14773
2018-05-10 19:40:00	8630330696303481636	0.00000	5.59068	13.84074	13.66143	14.25992	8.73447	9.76531	14.28583	70.82177	0.00726	49.30869	41.18742	51.54237	25.78089	65.78662	27.06914	21.81412	28.87156	91.52950	70.59531	28.30924
2018-05-10 19:41:00	3590433799317661255	1.00000	9.50462	10.99218	8.08915	14.28657	7.61438	5.28788	14.44554	60.76847	0.01522	69.21967	50.76180	40.64809	40.37347	26.59260	68.80168	57.00479	27.09834	11.25603	82.51536	75.93350
2018-05-10 19:42:00	359043379931766221	1.00000	5.93986	8.79594	9.20847	10.17348	8.05820	9.07574	11.77785	57.77300	0.23278	33.45705	56.77720	84.50933	47.51025	22.69668	46.74929	27.34300	16.10487	92.16890	75.60602	71.76142
2018-05-10 19:43:00	8630330696303481602	0.00000	9.42631	13.08470	13.93835	15.70933	10.45849	11.72652	14.53243	67.70118	0.00041	52.62065	76.46979	53.41948	40.98376	72.98242	34.91801	27.45212	34.53808	58.23268	8.13669	87.29339
2018-05-10 19:44:00	3590433799317662162	1.00000	9.82553	9.85497	10.90833	15.01199	6.17486	8.47662	11.39364	55.88461	0.00829	37.99809	26.31142	49.54918	44.01180	27.14224	46.63294	1.71155	94.55274	19.24377	52.68569	59.30385
2018-05-10 19:45:00	3590433799317661719	1.00000	10.57486	13.60991	9.24749	15.47546	9.88995	9.44253	7.53049	54.94591	0.71897	32.63206	55.79671	44.01853	65.77823	7.79874	24.50953	12.53992	47.81741	4.26431	45.31299	61.74994
2018-05-10 19:46:00	8630330696303481107	1.00000	9.50687	6.63457	11.73140	18.12263	3.64584	7.52697	15.75529	62.76471	0.11634	39.85295	44.87187	47.33913	37.43771	5.57302	76.42349	37.10272	3.08901	92.05630	54.09196	57.31304
2018-05-10 19:47:00	863033069630348909	1.00000	9.83055	11.10677	10.66004	11.95660	15.59193	8.07673	10.04887	79.61913	0.01947	46.96062	58.86569	78.72758	37.97553	38.51944	0.17840	92.95416	38.87188	80.66362	47.36382	8.25461
2018-05-10 19:48:00	3590433799317662303	0.00000	15.75547	13.95488	13.47230	11.99144	10.65166	10.06806	8.40064	72.36763	0.00031	42.58225	71.35197	55.77233	53.33486	65.71628	62.15751	89.57898	56.96828	16.97621	93.28283	27.65100
2018-05-10 19:49:00	3590433799317662238	1.00000	8.48011	4.99111	3.17643	11.63030	16.79636	12.44503	17.43586	61.78163	0.09772	43.89733	63.32561	50.65833	24.11821	10.01705	10.02047	99.01943	31.75186	95.86488	54.57481	90.48175
2018-05-10 19:50:00	359043379931766247	0.00000	11.09162	11.88950	9.86651	11.16264	8.77759	11.75980	12.47855	67.88454	0.00026	42.54464	33.18696	49.54804	42.64912	91.74931	93.32123	87.40571	89.77171	24.87361	73.08018	69.23600
2018-05-10 19:51:00	863033069630348289	1.00000	9.80318	10.90375	9.94370	9.26957	14.52155	8.12156	13.53550	65.86157	0.00591	24.17207	53.67444	56.00417	40.51576	93.16294	82.11481	69.48485	62.73900	87.27073	66.08526	76.88323
2018-05-10 19:52:00	3590433799317662048	1.00000	9.74565	11.33714	12.56106	12.87854	9.47162	10.84706	9.31098	67.71115	0.00074	57.66265	46.78189	73.39853	30.00045	76.30431	99.87550	29.09481	73.88220	67.00810	33.65024	80.81311
2018-05-10 19:53:00	3590433799317662378	0.00000	12.74884	13.62924	13.61691	13.69387	5.06292	13.75283	11.16792	76.63685	0.00080	48.83451	74.09702	28.43217	19.27980	11.65794	55.68915	93.00262	13.91863	24.63926	8.71350	62.53686
2018-05-10 19:54:00	3590433799317661990	1.00000	5.37818	9.23877	11.02816	12.17460	12.04005	12.43326	10.64553	72.26617	0.01899	48.68492	56.25123	40.77722	42.37769	61.33196	12.23431	79.67239	43.28756	79.34772	27.13622	23.32323
2018-05-10 19:55:00	359043379931766668	1.00000	6.15181	13.18552	9.07824	8.48157	17.69616	7.46245	10.94036	63.76668	0.00430	51.15150	46.33878	71.14727	41.00347	92.81701	75.12291	7.81701	51.37711	84.51175	54.96004	40.82202
2018-05-10 19:56:00	3590433799317662477	0.00000	11.74312	14.49720	11.89303	12.71329	10.90575	13.89459	4.97526	69.73873	0.00441	50.37416	42.19853	45.68880	50.28479	8.23289	94.84481	84.92276	93.62836	73.26326	88.46162	18.22282
2018-05-10 19:57:00	863033069630348958	1.00000	9.39421	14.10554	9.43246	11.94624	11.58626	9.41907	8.45200	72.33314	0.06232	35.99382	70.78570	54.47932	33.29733	98.45126	19.98269	89.16399	59.31656	23.34410	93.71245	79.05237
2018-05-10 19:58:00	863033069630348636	0.00000	8.43449	12.48530	11.79470	9.12782	11.81981	14.93116	12.11771	64.82854	0.00016	47.27215	79.02359	52.40028	12.38420	65.42297	53.45435	41.79465	16.80551	20.27250	26.90309	29.82462
2018-05-10 19:59:00	3590433799317661511	1.00000	7.24204	11.76696	9.94431	17.45749	15.84760	7.96727	6.92857	69.16701	0.00390	55.99337	41.88206	47.58865	49.29434	63.77595	68.53833	49.88155	69.37882	98.07418	19.29814	70.39412
2018-05-10 20:00:00	359043379931766981	1.00000	10.31095	11.78215	11.90938	13.71940	13.03898	7.64059	8.82318	70.14115	0.21521	55.97795	38.96478	19.43240	28.07547	64.73711	54.78341	84.74360	50.57458	95.54625	56.45810	49.73285
2018-05-10 20:01:00	8630330696303482394	1.00000	13.46111	5.36102	11.46190	16.41045	9.53788	6.78941	15.32513	74.84575	0.00094	27.72786	68.59758	44.88821	41.88780	78.70816	95.43191	4.07616	60.18864	65.16540	33.82088	29.88065
2018-05-10 20:02:00	8630330696303481610	0.00000	9.49418	7.85253	10.71132	11.76908	10.63518	16.44712	11.11080	72.14542	0.01244	51.70463	55.18881	44.91399	42.92147	50.81580	61.70586	43.32674	2.79922	94.44739	24.65551	89.04981
2018-05-10 20:03:00	8630330696303482477	0.00000	10.63794	12.08391	15.70686	14.24128	6.96104	9.80740	8.80167	64.95448	0.00244	42.02991	11.72841	62.89523	47.48284	11.96701	28.70765	25.09052	31.36523	31.43101	69.06526	1.69008
2018-05-10 20:04:00	3590433799317661255	0.00000	13.16823	12.65581	12.14503	11.66637	9.93376	11.35501	8.50883	65.65445	0.00215	43.75396	44.81287	59.29616	34.13337	99.58517	98.73051	59.74963	7.47837	40.22450	8.75633	40.20001
2018-05-10 20:05:00	3590433799317661248	1.00000	8.20339	11.10889	8.34002	15.15699	13.76034	7.58995	8.34209	66.92437	0.02645	44.62427	25.49657	65.65227	42.75706	9.01411	86.64541	96.72312	30.09974	92.70347	69.86825	4.33072
2018-05-10 20:06:00	359043379931766718	0.00000	11.09919	10.59631	13.22883	11.76856	11.61731	14.56563	11.94978	66.58877	0.00012	61.55544	54.89240	36.98764	9.80402	21.32597	54.63933	13.42296	57.71938	84.55128	61.18351	72.09818
2018-05-10 20:07:00	3590433799317661487	1.00000	10.21505	6.77801	11.45329	14.49690	11.35206	11.97707	13.82706	66.33161	0.10545	51.49331	37.25808	68.17553	33.09198	42.50326	93.49486	31.16429	37.95908	91.39982	84.51171	59.77786
2018-05-10 20:08:00	8630330696303482154	1.00000	6.99302	11.14924	8.86299	12.52264	6.12301	9.90287	12.21197	72.42843	0.01706	43.59002	51.77267	41.15544	34.93025	77.12120	92.41433	61.61580	80.89850	76.59537	87.74101	48.39525
2018-05-10 20:09:00	8630330696303481164	1.00000	10.01190	10.52213	11.41261	15.81022	16.79049	7.64439	9.99833	66.89563	0.07196	18.39065	43.26986	50.69014	45.58881	10.64351	36.17481	25.66887	21.21065	25.87416	90.37759	63.75073
2018-05-10 20:10:00	8630330696303482113	1.00000	11.81240	8.46965	8.15095	14.98014	10.40637	7.52416	14.40206	65.77622	1.31515	39.73419	54.46353	57.86423	30.66741	33.76430	59.78659	9.53961	71.29191	71.63878	32.54759	53.65728
2018-05-10 20:11:00	3590433799317661115	1.00000	7.93613	7.63668	9.03115	9.94186	10.97428	9.39792	13.42519	62.78595	0.05858	39.58474	64.49735	48.29888	43.42070	80.61279	5.10725	95.33184	32.73679	96.40176	32.93406	98.85021
2018-05-10 20:12:00	359043379931766361	1.00000	6.49959	14.12724	8.64601	14.12405	11.55640	10.52400	10.79180	69.25801	0.00182	30.28836	68.94387	82.14956	54.77255	47.05952	74.46929	33.78272	5.11959	1.23393	56.18813	70.49681
2018-05-10 20:13:00	863033069630348073	1.00000	9.58479	15.25193	8.86458	13.23331	9.18357	9.79904	6.40306	69.37210	3.77040	41.13845	46.03594	38.56218	33.27899	69.85475	47.71025	79.94614	69.61952	27.89737	7.22782	65.91741
2018-05-10 20:14:00	8630330696303481446	0.00000	8.22696	11.11914	14.87521	13.48747	11.46559	12.81520	14.17772	75.79195	0.00103	48.17920	54.41405	52.74143	41.58750	85.05620	90.72928	28.15481	33.61091	76.94821	63.92348	33.45506
2018-05-10 20:15:00	359043379931766932	1.00000	9.22123	9.84092	10.93407	16.53837	5.12948	8.32204	12.84433	61.94440	0.61396	20.70198	55.31547	38.59609	63.17886	42.29100	10.82123	80.32070	6.88153	54.47961	95.32714	49.74670
2018-05-10 20:16:00	3590433799317662469	1.00000	8.36911	11.28859	9.15208	11.36262	7.41818	11.07352	11.03196	64.09428	0.07294	45.15321	67.11440	43.98953	48.01689	32.42311	28.57183	97.25473	82.72813	0.97152	69.03312	33.75195
2018-05-10 20:17:00	863033069630348453	0.00000	17.02313	14.08205	14.06154	11.70894	10.32051	11.06778	7.42935	70.79117	0.00058	33.76569	58.43315	49.50890	36.59705	27.98797	64.72530	33.08366	38.97209	81.32559	20.60043	40.52886
2018-05-10 20:18:00	863033069630348248	1.00000	11.74278	6.60423	7.96148	12.14633	11.43237	9.96398	15.27124	70.92487	0.00122	56.29494	46.79877	54.48034	49.27236	60.91464	51.93394	54.43345	0.20064	56.72099	42.90965	11.69449
2018-05-10 20:19:00	359043379931766536	1.00000	6.61525	12.14755	11.88775	13.47182	16.07076	8.60668	10.87694	76.53358	0.00049	48.84626	69.77680	57.06247	39.20529	80.10453	65.72305	9.33203	62.18526	50.72763	81.24733	81.18964
2018-05-10 20:20:00	359043379931766353	0.00000	8.19408	14.63870	17.61507	11.92023	12.35192	15.33745	13.39426	62.50849	0.02810	46.59521	59.14321	54.10663	61.53374	96.49467	54.55175	31.49949	13.00275	36.34651	77.37660	85.50472
2018-05-10 20:21:00	863033069630348289	0.00000	11.83913	13.42523	12.89003	12.07712	9.64252	12.10922	7.03508	71.36631	0.00131	52.18282	65.58306	44.02487	30.82466	83.37642	28.54604	48.09845	76.83412	67.93571	82.20777	4.26799
2018-05-10 20:22:00	359043379931766775	0.00000	7.42886	12.55253	13.24966	13.02729	8.31815	11.66134	14.94378	61.62230	0.00989	44.70940	59.99747	43.49773	49.81405	38.90685	96.14865	39.48000	31.73407	99.11265	49.88025	99.80436
2018-05-10 20:23:00	863033069630348404	1.00000	9.59267	12.37938	10.53624	11.22578	14.37142	8.46051	9.25395	62.67578	0.71684	36.80888	41.38714	40.70271	26.47803	68.72556	74.15178	44.88979	3.98698	10.33819	84.91971	35.02606
2018-05-10 20:24:00	8630330696303482089	1.00000	12.75257	8.83369	12.47403	15.02358	10.36588	6.97762	11.85157	64.66056	0.00457	43.03707	44.18704	26.32885	51.02482	20.58628	56.29977	63.57440	92.71216	57.16898	4.17658	9.28485
2018-05-10 20:25:00	3590433799317661800	1.00000	7.69896	7.63598	8.80162	11.87297	10.34283	9.07537	12.67551	63.48305	0.11586	54.45900	49.91409	62.93704	47.75217	56.23197	53.10912	98.54513	59.36622	26.58373	22.81108	73.71135
2018-05-10 20:26:00	3590433799317661156	1.00000	13.27182	7.79003	7.35675	14.38158	9.28632	7.06296	15.05335	68.90717	0.05436	40.63395	61.99791	29.05239	68.53871	23.30262	34.38399	56.41492	49.47616	78.92747	95.85918	85.46494
2018-05-10 20:27:00	863033069630348180	1.00000	10.62491	10.36796	10.98917	14.07074	7.01805	8.23661	13.76186	72.46684	0.03559	54.63557	52.90439	57.61946	34.74151	91.80490	66.33187	97.95186	60.39929	2.70307	26.16727	29.60468
2018-05-10 20:28:00	863033069630348123	0.00000	11.82466	11.43325	10.95562	12.88485	10.42171	14.44529	9.70475	68.79518	0.00085	65.13300	55.94884	57.25244	52.30641	3.25538	43.07064	57.21596	83.05409	29.51913	77.72560	2.62401
2018-05-10 20:29:00	863033069630348453	0.00000	8.83009	11.77928	9.94027	12.98026	10.04550	9.43921	13.90946	54.98322	0.00014	26.57074	54.18479	45.36720	51.28822	82.53082	73.63363	17.91135	69.13007	43.79461	43.35879	89.53424
2018-05-10 20:30:00	3590433799317661883	1.00000	10.01483	7.27539	10.28562	13.41347	6.10474	13.76999	17.60337	72.96978	0.00127	47.73723	55.44037	47.70152	47.36710	58.90837	56.23650	92.87104	77.82589	55.53995	48.13410	3.37349
2018-05-10 20:31:00	3590433799317661024	1.00000	9.99647	9.90442	8.42002	13.00684	8.55716	8.35423	10.79788	75.74002	0.24974	49.36741	28.89288	54.93477	45.87166	68.64866	96.10663	21.19930	99.33368	86.17807	82.52829	90.89612
2018-05-10 20:32:00	3590433799317662436	1.00000	8.79489	12.10245	7.70976	13.14944	12.39369	9.70082	10.82072	70.53527	0.01006	36.91865	48.75844	49.06949	36.72162	64.96454	28.92629	17.42427	29.73115	73.58437	74.99216	62.55556
2018-05-10 20:33:00	3590433799317662493	1.00000	9.78877	12.61290	6.67604	11.18213	13.39344	7.48269	9.53367	66.14450	0.00520	65.58860	45.27967	46.29271	36.46036	44.63641	67.17978	80.33463	57.33331	42.48544	17.69326	76.97357
2018-05-10 20:34:00	3590433799317661651	1.00000	12.96434	8.68806	9.43513	14.55218	6.76236	6.51312	13.01876	55.61393	0.02157	43.08450	63.60237	44.10973	56.48530	6.77898	70.56542	81.88330	9.75369	23.38890	76.43242	67.22063
2018-05-10 20:35:00	8630330696303482295	0.00000	13.28992	12.08880	15.60731	14.05214	12.02069	13.79451	10.98186	61.63571	0.00014	62.76694	36.24844	71.90936	64.10970	3.52933	73.18069	12.06838	37.56452	22.35788	91.59277	94.55239
2018-05-10 20:36:00	863033069630348263	1.00000	10.40822	13.43093	8.23189	9.39079	12.97470	10.56248	7.23386	64.86308	0.64173	55.08031	72.57916	45.90866	36.56511	91.96899	69.07184	25.51439	80.65900	9.02547	23.38083	2.66366
2018-05-10 20:37:00	8630330696303481644	1.00000	10.01814	14.66133	9.48714	11.52389	8.29027	12.55366	9.08523	74.51595	0.04518	65.65361	51.18704	53.81656	38.42370	8.01418	74.73612	5.80922	67.52709	57.70389	10.40687	65.75295
2018-05-10 20:38:00	359043379931766064	1.00000	7.32554	9.54705	8.76262	10.24812	9.20403	11.30672	11.00849	70.64022	0.01077	84.85746	61.58630	36.40780	45.44418	51.62721	21.67555	91.60003	29.47000	41.33636	26.17151	36.21431
2018-05-10 20:39:00	8630330696303481065	1.00000	8.41543	11.46673	12.20228	14.28819	7.90837	11.71040	13.04013	70.23953	0.00072	41.74410	42.20215	41.12121	48.89162	85.23633	82.33958	80.67777	26.75420	56.54004	87.11029	44.67165
2018-05-10 20:40:00	3590433799317662089	1.00000	2.90935	14.52140	11.30477	15.18473	14.95230	8.15319	10.12032	61.46114	0.00053	25.23537	43.90122	44.63599	47.79024	41.30202	3.00120	2.43733	18.81617	81.59487	73.71403	1.51905
2018-05-10 20:41:00	3590433799317661230	1.00000	8.27962	13.89255	12.02145	13.26858	12.66765	10.61665	9.72305	73.55638	0.05452	50.23099	35.39261	67.84123	47.72513	95.43649	98.20205	93.23486	46.13919	20.80124	72.57240	61.06846
2018-05-10 20:42:00	3590433799317661032	0.00000	5.67646	15.32866	6.23953	13.04656	13.10279	8.46834	8.10930	63.89238	0.00855	42.54391	45.36511	31.73442	55.39860	32.49138	42.69962	55.12098	54.57565	41.45312	85.31573	42.29666
2018-05-10 20:43:00	8630330696303481495	0.00000	9.31499	12.06679	11.98520	12.78581	8.70333	12.31535	10.40561	67.56954	0.00203	54.08583	59.27351	41.47585	45.47756	34.21862	28.38690	88.22058	44.84158	2.00778	79.89225	10.67467
